,Unnamed: 0,TOKEN,GROUP#1,GROUP#2,TIME,variable,value,choice_let,situation,alt1.discount,alt2.discount,alt3.discount,Block,alt1.a_0,alt1.a_1,alt1.a_2,alt1.a_3,alt1.a_4,alt1.b_0,alt1.b_1,alt1.b_2,alt1.c_0,alt1.c_1,alt1.c_2,alt1.d_0,alt1.d_1,alt1.d_2,alt1.d_3,alt2.a_0,alt2.a_1,alt2.a_2,alt2.a_3,alt2.a_4,alt2.b_0,alt2.b_1,alt2.b_2,alt2.c_0,alt2.c_1,alt2.c_2,alt2.d_0,alt2.d_1,alt2.d_2,alt2.d_3,alt3.a_0,alt3.a_1,alt3.a_2,alt3.a_3,alt3.a_4,alt3.b_0,alt3.b_1,alt3.b_2,alt3.c_0,alt3.c_1,alt3.c_2,alt3.d_0,alt3.d_1,alt3.d_2,alt3.d_3,asc.4,alt4.a_0,alt4.b_0,alt4.c_0,alt4.d_0,alt4.a_1,alt4.a_2,alt4.a_3,alt4.a_4,alt4.b_1,alt4.b_2,alt4.c_1,alt4.c_2,alt4.d_1,alt4.d_2,alt4.d_3,alt4.discount,alt1.discount_log,alt2.discount_log,alt3.discount_log,alt4.discount_log,choice
484,182,9a333079-9c74-4d5e-aca1-eb97cb02a770,Z RODO,Blok 2,00:11:29.830203,"(5)(2,2,0,2,1) n Opcja C",1.0,C,5,3,12,6,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,False,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,2.4849066497880004,1.791759469228055,0.0,3
485,221,9a333079-9c74-4d5e-aca1-eb97cb02a770,Z RODO,Blok 2,00:11:29.830203,(6)(-) n Opcja bez rabatu: 30zł,1.0,SQ,6,6,12,9,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,False,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,2.4849066497880004,2.1972245773362196,0.0,4
486,260,9a333079-9c74-4d5e-aca1-eb97cb02a770,Z RODO,Blok 2,00:11:29.830203,(7)(-) n Opcja bez rabatu: 30zł,1.0,SQ,7,3,9,9,2,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,False,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,2.1972245773362196,2.1972245773362196,0.0,4
487,299,9a333079-9c74-4d5e-aca1-eb97cb02a770,Z RODO,Blok 2,00:11:29.830203,(8)(-) n Opcja bez rabatu: 30zł,1.0,SQ,8,6,3,12,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,False,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,1.0986122886681098,2.4849066497880004,0.0,4
216,13,9ae82f74-eea7-403a-8543-bf3322790e81,BEZ RODO,Blok 2,00:07:02.888727,"(1)(1,2,0,0,1) n Opcja C",1.0,C,1,6,12,6,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,False,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,2.4849066497880004,1.791759469228055,0.0,3
217,40,9ae82f74-eea7-403a-8543-bf3322790e81,BEZ RODO,Blok 2,00:07:02.888727,"(2)(3,2,2,2,1) n Opcja B",1.0,B,2,12,6,12,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,False,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.4849066497880004,1.791759469228055,2.4849066497880004,0.0,2
218,67,9ae82f74-eea7-403a-8543-bf3322790e81,BEZ RODO,Blok 2,00:07:02.888727,"(3)(4,2,0,0,0) n Opcja B",1.0,B,3,9,3,9,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,False,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,1.0986122886681098,2.1972245773362196,0.0,2
219,94,9ae82f74-eea7-403a-8543-bf3322790e81,BEZ RODO,Blok 2,00:07:02.888727,"(4)(3,0,0,3,1) n Opcja B",1.0,B,4,9,6,3,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,True,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,1.791759469228055,1.0986122886681098,0.0,2
220,121,9ae82f74-eea7-403a-8543-bf3322790e81,BEZ RODO,Blok 2,00:07:02.888727,"(5)(3,2,2,0,2) n Opcja B",1.0,B,5,6,9,6,2,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,False,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,2.1972245773362196,1.791759469228055,0.0,2
221,148,9ae82f74-eea7-403a-8543-bf3322790e81,BEZ RODO,Blok 2,00:07:02.888727,"(6)(4,0,2,2,2) n Opcja B",1.0,B,6,9,9,6,2,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,False,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,2.1972245773362196,1.791759469228055,0.0,2
222,175,9ae82f74-eea7-403a-8543-bf3322790e81,BEZ RODO,Blok 2,00:07:02.888727,"(7)(1,1,1,3,0) n Opcja B",1.0,B,7,12,3,9,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,False,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.4849066497880004,1.0986122886681098,2.1972245773362196,0.0,2
223,202,9ae82f74-eea7-403a-8543-bf3322790e81,BEZ RODO,Blok 2,00:07:02.888727,"(8)(1,0,2,3,3) n Opcja B",1.0,B,8,3,12,12,2,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,False,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,2.4849066497880004,2.4849066497880004,0.0,2
1144,77,9b187a2d-a703-424a-bdbd-ea83908aa45c,BEZ RODO,Blok 2,00:03:28.208767,"(1)(2,0,1,0,0) n Opcja C",1.0,C,1,9,6,3,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,1.791759469228055,1.0986122886681098,0.0,3
1145,204,9b187a2d-a703-424a-bdbd-ea83908aa45c,BEZ RODO,Blok 2,00:03:28.208767,"(2)(4,1,2,1,3) n Opcja B",1.0,B,2,9,12,3,2,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,2.4849066497880004,1.0986122886681098,0.0,2
1146,331,9b187a2d-a703-424a-bdbd-ea83908aa45c,BEZ RODO,Blok 2,00:03:28.208767,"(3)(3,2,1,3,3) n Opcja C",1.0,C,3,3,3,12,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.0986122886681098,2.4849066497880004,0.0,3
1147,458,9b187a2d-a703-424a-bdbd-ea83908aa45c,BEZ RODO,Blok 2,00:03:28.208767,"(4)(1,1,1,3,0) n Opcja B",1.0,B,4,3,3,9,2,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.0986122886681098,2.1972245773362196,0.0,2
1148,585,9b187a2d-a703-424a-bdbd-ea83908aa45c,BEZ RODO,Blok 2,00:03:28.208767,"(5)(3,1,1,1,2) n Opcja C",1.0,C,5,6,9,9,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,2.1972245773362196,2.1972245773362196,0.0,3
1149,712,9b187a2d-a703-424a-bdbd-ea83908aa45c,BEZ RODO,Blok 2,00:03:28.208767,"(6)(0,0,1,0,2) n Opcja B",1.0,B,6,3,9,12,2,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,2.1972245773362196,2.4849066497880004,0.0,2
1150,839,9b187a2d-a703-424a-bdbd-ea83908aa45c,BEZ RODO,Blok 2,00:03:28.208767,"(7)(1,0,0,0,0) n Opcja C",1.0,C,7,9,3,3,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,1.0986122886681098,1.0986122886681098,0.0,3
1151,966,9b187a2d-a703-424a-bdbd-ea83908aa45c,BEZ RODO,Blok 2,00:03:28.208767,"(8)(3,1,0,3,0) n Opcja B",1.0,B,8,6,3,12,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,1.0986122886681098,2.4849066497880004,0.0,2
1152,78,9b9921ca-8a06-46c5-91d1-eef3b98e7237,BEZ RODO,Blok 2,00:15:14.567703,(1)(-) n Opcja bez rabatu: 30zł,1.0,SQ,1,9,6,3,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,1.791759469228055,1.0986122886681098,0.0,4
1153,205,9b9921ca-8a06-46c5-91d1-eef3b98e7237,BEZ RODO,Blok 2,00:15:14.567703,"(2)(4,1,2,1,3) n Opcja B",1.0,B,2,9,12,3,2,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,2.4849066497880004,1.0986122886681098,0.0,2
1154,332,9b9921ca-8a06-46c5-91d1-eef3b98e7237,BEZ RODO,Blok 2,00:15:14.567703,(3)(-) n Opcja bez rabatu: 30zł,1.0,SQ,3,3,3,12,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.0986122886681098,2.4849066497880004,0.0,4
1155,459,9b9921ca-8a06-46c5-91d1-eef3b98e7237,BEZ RODO,Blok 2,00:15:14.567703,"(4)(4,0,0,1,2) n Opcja C",1.0,C,4,3,3,9,2,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.0986122886681098,2.1972245773362196,0.0,3
1156,586,9b9921ca-8a06-46c5-91d1-eef3b98e7237,BEZ RODO,Blok 2,00:15:14.567703,"(5)(4,2,0,3,1) n Opcja A",1.0,A,5,6,9,9,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,2.1972245773362196,2.1972245773362196,0.0,1
1157,713,9b9921ca-8a06-46c5-91d1-eef3b98e7237,BEZ RODO,Blok 2,00:15:14.567703,(6)(-) n Opcja bez rabatu: 30zł,1.0,SQ,6,3,9,12,2,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,2.1972245773362196,2.4849066497880004,0.0,4
1158,840,9b9921ca-8a06-46c5-91d1-eef3b98e7237,BEZ RODO,Blok 2,00:15:14.567703,(7)(-) n Opcja bez rabatu: 30zł,1.0,SQ,7,9,3,3,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,1.0986122886681098,1.0986122886681098,0.0,4
1159,967,9b9921ca-8a06-46c5-91d1-eef3b98e7237,BEZ RODO,Blok 2,00:15:14.567703,"(8)(1,0,2,2,1) n Opcja A",1.0,A,8,6,3,12,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,1.0986122886681098,2.4849066497880004,0.0,1
1160,79,9c16a007-0516-4416-b5b7-9226d0897422,BEZ RODO,Blok 2,00:03:08.218253,"(1)(3,0,0,2,1) n Opcja B",1.0,B,1,9,6,3,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,1.791759469228055,1.0986122886681098,0.0,2
1161,206,9c16a007-0516-4416-b5b7-9226d0897422,BEZ RODO,Blok 2,00:03:08.218253,"(2)(4,1,2,1,3) n Opcja B",1.0,B,2,9,12,3,2,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,2.4849066497880004,1.0986122886681098,0.0,2
1162,333,9c16a007-0516-4416-b5b7-9226d0897422,BEZ RODO,Blok 2,00:03:08.218253,"(3)(1,1,0,1,0) n Opcja A",1.0,A,3,3,3,12,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.0986122886681098,2.4849066497880004,0.0,1
1163,460,9c16a007-0516-4416-b5b7-9226d0897422,BEZ RODO,Blok 2,00:03:08.218253,"(4)(4,0,0,1,2) n Opcja C",1.0,C,4,3,3,9,2,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.0986122886681098,2.1972245773362196,0.0,3
1164,587,9c16a007-0516-4416-b5b7-9226d0897422,BEZ RODO,Blok 2,00:03:08.218253,"(5)(4,2,0,3,1) n Opcja A",1.0,A,5,6,9,9,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,2.1972245773362196,2.1972245773362196,0.0,1
1165,714,9c16a007-0516-4416-b5b7-9226d0897422,BEZ RODO,Blok 2,00:03:08.218253,"(6)(0,0,1,0,2) n Opcja B",1.0,B,6,3,9,12,2,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,2.1972245773362196,2.4849066497880004,0.0,2
1166,841,9c16a007-0516-4416-b5b7-9226d0897422,BEZ RODO,Blok 2,00:03:08.218253,"(7)(2,1,1,2,2) n Opcja A",1.0,A,7,9,3,3,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,1.0986122886681098,1.0986122886681098,0.0,1
1167,968,9c16a007-0516-4416-b5b7-9226d0897422,BEZ RODO,Blok 2,00:03:08.218253,(8)(-) n Opcja bez rabatu: 30zł,1.0,SQ,8,6,3,12,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,1.0986122886681098,2.4849066497880004,0.0,4
488,27,9c24c231-e66c-4c7c-a9bb-bef2dc681759,Z RODO,Blok 2,00:02:04.680139,"(1)(3,2,0,0,2) n Opcja A",1.0,A,1,9,3,3,2,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,False,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,1.0986122886681098,1.0986122886681098,0.0,1
489,66,9c24c231-e66c-4c7c-a9bb-bef2dc681759,Z RODO,Blok 2,00:02:04.680139,"(2)(0,2,1,1,1) n Opcja B",1.0,B,2,12,6,3,2,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,False,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.4849066497880004,1.791759469228055,1.0986122886681098,0.0,2
490,105,9c24c231-e66c-4c7c-a9bb-bef2dc681759,Z RODO,Blok 2,00:02:04.680139,"(3)(1,0,0,1,1) n Opcja C",1.0,C,3,3,6,6,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,False,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.791759469228055,1.791759469228055,0.0,3
491,144,9c24c231-e66c-4c7c-a9bb-bef2dc681759,Z RODO,Blok 2,00:02:04.680139,"(4)(0,2,0,3,1) n Opcja B",1.0,B,4,3,6,12,2,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,False,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.791759469228055,2.4849066497880004,0.0,2
492,183,9c24c231-e66c-4c7c-a9bb-bef2dc681759,Z RODO,Blok 2,00:02:04.680139,"(5)(4,1,2,1,3) n Opcja B",1.0,B,5,3,12,6,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,False,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,2.4849066497880004,1.791759469228055,0.0,2
493,222,9c24c231-e66c-4c7c-a9bb-bef2dc681759,Z RODO,Blok 2,00:02:04.680139,"(6)(2,0,1,0,2) n Opcja C",1.0,C,6,6,12,9,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,False,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,2.4849066497880004,2.1972245773362196,0.0,3
494,261,9c24c231-e66c-4c7c-a9bb-bef2dc681759,Z RODO,Blok 2,00:02:04.680139,"(7)(3,2,2,0,0) n Opcja A",1.0,A,7,3,9,9,2,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,False,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,2.1972245773362196,2.1972245773362196,0.0,1
495,300,9c24c231-e66c-4c7c-a9bb-bef2dc681759,Z RODO,Blok 2,00:02:04.680139,"(8)(0,0,2,2,0) n Opcja B",1.0,B,8,6,3,12,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,False,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,1.0986122886681098,2.4849066497880004,0.0,2
496,34,9c511ce6-c37e-47d4-b86a-580bf0bbf653,BEZ RODO,Blok 1,00:05:16.524724,"(1)(2,1,0,3,2) n Opcja C",1.0,C,1,12,3,9,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,False,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.4849066497880004,1.0986122886681098,2.1972245773362196,0.0,3
497,93,9c511ce6-c37e-47d4-b86a-580bf0bbf653,BEZ RODO,Blok 1,00:05:16.524724,"(2)(4,2,1,1,3) n Opcja B",1.0,B,2,3,12,3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,2.4849066497880004,1.0986122886681098,0.0,2
498,152,9c511ce6-c37e-47d4-b86a-580bf0bbf653,BEZ RODO,Blok 1,00:05:16.524724,"(3)(1,2,0,2,2) n Opcja C",1.0,C,3,3,6,9,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,False,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.791759469228055,2.1972245773362196,0.0,3
499,211,9c511ce6-c37e-47d4-b86a-580bf0bbf653,BEZ RODO,Blok 1,00:05:16.524724,"(4)(4,2,2,3,3) n Opcja A",1.0,A,4,12,3,6,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,True,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.4849066497880004,1.0986122886681098,1.791759469228055,0.0,1
500,270,9c511ce6-c37e-47d4-b86a-580bf0bbf653,BEZ RODO,Blok 1,00:05:16.524724,"(5)(2,0,2,2,2) n Opcja C",1.0,C,5,9,12,9,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,False,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,2.4849066497880004,2.1972245773362196,0.0,3
501,329,9c511ce6-c37e-47d4-b86a-580bf0bbf653,BEZ RODO,Blok 1,00:05:16.524724,"(6)(0,1,0,1,2) n Opcja A",1.0,A,6,9,9,6,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,False,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,2.1972245773362196,1.791759469228055,0.0,1
502,388,9c511ce6-c37e-47d4-b86a-580bf0bbf653,BEZ RODO,Blok 1,00:05:16.524724,"(7)(2,1,0,1,0) n Opcja A",1.0,A,7,3,9,9,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,False,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,2.1972245773362196,2.1972245773362196,0.0,1
503,447,9c511ce6-c37e-47d4-b86a-580bf0bbf653,BEZ RODO,Blok 1,00:05:16.524724,"(8)(2,0,2,3,2) n Opcja C",1.0,C,8,3,6,9,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,False,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.791759469228055,2.1972245773362196,0.0,3
1168,66,9d29ddfb-d121-4c80-b620-6136cd1a53e2,BEZ RODO,Blok 1,00:08:45.001445,"(1)(4,0,1,1,0) n Opcja B",1.0,B,1,3,3,9,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,1.0986122886681098,2.1972245773362196,0.0,2
